Prospect Type,Name / Channel,Category,Best Contact,Contact Type,Contact URL,Relevant Content / Fit Link,Affiliate Fit Score (1-10),Audience Size,Why Talysman Fits,Suggested Outreach Angle,Source URL,Verification Date,Outreach Status,Notes,Gatekeeper / Organization,Decision Maker / Role,Institution / Community,Geography,Approx. Reachable Group Size,Official / Community Page,Why Members Fit Talysman,Recommended Pilot Pitch,Suggested First CTA,Accessibility Score (1-10),Audience Fit Score (1-10),Pilot Value Score (1-10)
Affiliate,Qbtech,ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Qbtech,https://www.youtube.com/results?search_query=Qbtech+focus+productivity+study,9,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Mr ADHD,ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Mr+ADHD,https://www.youtube.com/results?search_query=Mr+ADHD+focus+productivity+study,10,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Dr. Sharon Saline,ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Dr.+Sharon+Saline,https://www.youtube.com/results?search_query=Dr.+Sharon+Saline+focus+productivity+study,9,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,"Rena-Fi, Inc.",ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Rena-Fi%2C+Inc.,https://www.youtube.com/results?search_query=Rena-Fi%2C+Inc.+focus+productivity+study,9,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Unlocking ADHD,ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Unlocking+ADHD,https://www.youtube.com/results?search_query=Unlocking+ADHD+focus+productivity+study,10,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Nikki Kinzer | Take Control ADHD,ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Nikki+Kinzer+%7C+Take+Control+ADHD,https://www.youtube.com/results?search_query=Nikki+Kinzer+%7C+Take+Control+ADHD+focus+productivity+study,10,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,The Adulting With ADHD Podcast,ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=The+Adulting+With+ADHD+Podcast,https://www.youtube.com/results?search_query=The+Adulting+With+ADHD+Podcast+focus+productivity+study,10,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Adult ADD ADHD Tips and Support,ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Adult+ADD+ADHD+Tips+and+Support,https://www.youtube.com/results?search_query=Adult+ADD+ADHD+Tips+and+Support+focus+productivity+study,10,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,That ADHD Girl Reviews,ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=That+ADHD+Girl+Reviews,https://www.youtube.com/results?search_query=That+ADHD+Girl+Reviews+focus+productivity+study,10,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,ADHD Coach Sheila,ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=ADHD+Coach+Sheila,https://www.youtube.com/results?search_query=ADHD+Coach+Sheila+focus+productivity+study,10,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,ADHD Money Talk,ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=ADHD+Money+Talk,https://www.youtube.com/results?search_query=ADHD+Money+Talk+focus+productivity+study,10,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,Overcoming Distractions,ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Overcoming+Distractions,https://www.youtube.com/results?search_query=Overcoming+Distractions+focus+productivity+study,9,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
Affiliate,"Where's David-Paul, my ADHD life?",ADHD / Executive Function,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Where%27s+David-Paul%2C+my+ADHD+life%3F,https://www.youtube.com/results?search_query=Where%27s+David-Paul%2C+my+ADHD+life%3F+focus+productivity+study,10,,"Audience often discusses distractibility, executive function and external structure.","Position the USB key as external structure / environmental friction, not more willpower; avoid medical claims.",https://videos.feedspot.com/adhd_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.,,,,,,,,,,,,
